images,pca_features1,pca_features2,pca_features3,pca_features4,best_pca
./SCUT-FBP5500_v2/Images/AF1421.jpg,0.5037720598267077,0.09349094249457673,0.3460757375647161,0.49868597750653226,1
./SCUT-FBP5500_v2/Images/AF1422.jpg,0.2132893154871443,0.8125269262723794,0.20899998803618253,0.25735734438162916,2
./SCUT-FBP5500_v2/Images/AF1423.jpg,0.5127563180949183,0.07476310630687168,0.21660741365323183,0.5839169911582532,4
./SCUT-FBP5500_v2/Images/AF1424.jpg,0.24258359886849945,0.36357279563305456,0.6301479434214449,0.2747255067910791,3
./SCUT-FBP5500_v2/Images/AF1425.jpg,0.8666366869425018,0.7374637677657753,0.6276807567091718,0.7500924670590683,1
./SCUT-FBP5500_v2/Images/AF1426.jpg,0.5897067129488999,0.19496379784915543,0.3071284024258951,0.5645778723825504,1
./SCUT-FBP5500_v2/Images/AF1427.jpg,0.8765464098864645,0.6062368891811103,0.6005066216816213,0.7928579624441255,1
./SCUT-FBP5500_v2/Images/AF1428.jpg,0.42559102248603625,0.7467443872207384,0.3540358580741774,0.17236370102292511,2
./SCUT-FBP5500_v2/Images/AF1429.jpg,0.6352810496575535,0.35003771345750523,0.7060241090547723,0.4344509857964587,3
./SCUT-FBP5500_v2/Images/AF143.jpg,0.40647005115419843,0.14600123179815777,0.6182490401399854,0.3469584442326976,3
./SCUT-FBP5500_v2/Images/AF1430.jpg,0.10673428952736526,0.8137026148413039,0.36835727676930446,0.2890809811200236,2
./SCUT-FBP5500_v2/Images/AF1431.jpg,0.71247456973761,0.4819116538530186,0.5613006101074237,0.41294245711464644,1
./SCUT-FBP5500_v2/Images/AF1432.jpg,0.7813681803701268,0.504049828321388,0.6392353030420126,0.49330671666615733,1
./SCUT-FBP5500_v2/Images/AF1433.jpg,0.38502247803335343,0.6786811760657332,0.31290942853498954,0.1399970018956725,2
./SCUT-FBP5500_v2/Images/AF1434.jpg,0.6988280118259569,0.5631351597791269,0.641966536808613,0.8227708650270057,4
./SCUT-FBP5500_v2/Images/AF1435.jpg,0.5359442203138876,0.26687402654107345,0.30740564110436414,0.19413651491136108,1
./SCUT-FBP5500_v2/Images/AF1436.jpg,0.1228105619688106,0.4831495590457123,0.49127446429429467,0.49537575158017033,4
./SCUT-FBP5500_v2/Images/AF1437.jpg,0.6829277754516493,0.8057349485982304,0.5936238169290611,0.6103491935740895,2
./SCUT-FBP5500_v2/Images/AF1438.jpg,0.42659975290957397,0.5200106893649614,0.19156080803595768,0.7983497014922363,4
./SCUT-FBP5500_v2/Images/AF1439.jpg,0.7725568116044917,0.41840396053401474,0.7931929198583936,0.6566235081468688,3
./SCUT-FBP5500_v2/Images/AF144.jpg,0.5502711739664721,0.2895823792934196,0.30115623559909216,0.3342895643042489,1
./SCUT-FBP5500_v2/Images/AF1440.jpg,0.24887860125335234,0.5641789455004996,0.3045302068761676,0.49976903642675735,2
./SCUT-FBP5500_v2/Images/AF1441.jpg,0.7116180996748942,0.5857759099571419,0.41372506230629813,0.492342617537486,1
./SCUT-FBP5500_v2/Images/AF1442.jpg,0.47055631787068714,0.3750216472077786,0.1060731600433878,0.6556693487666491,4
./SCUT-FBP5500_v2/Images/AF1443.jpg,0.7028171603992228,0.586909818241203,0.5983261941005832,0.6539660791303878,1
./SCUT-FBP5500_v2/Images/AF1444.jpg,0.16963785352560326,0.5236971957217829,0.4989352591728645,0.42465673560632655,2
./SCUT-FBP5500_v2/Images/AF1445.jpg,0.5133923887227365,0.32879568545889154,0.3377169166825395,0.19689627139352367,1
./SCUT-FBP5500_v2/Images/AF1446.jpg,0.3317367602744889,0.35897433606650775,0.3179800415118015,0.3299896085199742,2
./SCUT-FBP5500_v2/Images/AF1447.jpg,0.7061569833098785,0.624133045617139,0.4017061540773976,0.25435860983839065,1
./SCUT-FBP5500_v2/Images/AF1448.jpg,0.4601636055503781,0.3378564954675124,0.6323610883809867,0.4906749739352824,3
./SCUT-FBP5500_v2/Images/AF1449.jpg,0.5654230607443579,0.601105841197304,0.7308896677177764,0.41724712730587327,3
./SCUT-FBP5500_v2/Images/AF145.jpg,0.14807829249943086,0.453678882262695,0.5285850327868581,0.5952823585852051,4
./SCUT-FBP5500_v2/Images/AF1450.jpg,0.3473335465262241,0.3841276493025606,0.5501902093296372,0.2677930079625736,3
./SCUT-FBP5500_v2/Images/AF1451.jpg,0.35774666089391133,0.6925279032935429,0.09072799781729254,0.5203930666297006,2
./SCUT-FBP5500_v2/Images/AF1452.jpg,0.5278182327682617,0.356738121924672,0.35693831720147756,0.2684257050890981,1
./SCUT-FBP5500_v2/Images/AF1453.jpg,0.8471245950178931,0.7932657590665181,0.6600851039344197,0.7430540082558337,1
./SCUT-FBP5500_v2/Images/AF1454.jpg,0.6847281202322305,0.30601978668326163,0.3241669443544291,0.32996180949022597,1
./SCUT-FBP5500_v2/Images/AF1455.jpg,0.7018043269625936,0.39410894117429507,0.31106676967833535,0.15217583898513237,1
./SCUT-FBP5500_v2/Images/AF1456.jpg,0.24212575130469993,0.4087861169148413,0.20751136160678313,0.7274683191078628,4
./SCUT-FBP5500_v2/Images/AF1457.jpg,0.5872696437768831,0.4935895133522587,0.2604926103570845,0.22249504609867454,1
./SCUT-FBP5500_v2/Images/AF1458.jpg,0.5403269715816883,0.2851283436766474,0.4257729360916416,0.4639798530050695,1
./SCUT-FBP5500_v2/Images/AF1459.jpg,0.43591593326228395,0.5576139184816129,0.10814234116878205,0.5328330267242941,2
./SCUT-FBP5500_v2/Images/AF146.jpg,0.5741872625592842,0.1686568153920642,0.3502187754785171,0.366138554643076,1
./SCUT-FBP5500_v2/Images/AF1460.jpg,0.6382837824776937,0.7126876519165997,0.35950812733777204,0.33106893792991765,2
./SCUT-FBP5500_v2/Images/AF1461.jpg,0.35949045690105574,0.4432918825925741,0.14497756628698125,0.3000071054004167,2
./SCUT-FBP5500_v2/Images/AF1462.jpg,0.415091140755695,0.1318279425929123,0.5763805676500138,0.36631317078587555,3
./SCUT-FBP5500_v2/Images/AF1463.jpg,0.4175559216110799,0.5992088899286966,0.5400942679099258,0.37439634317545867,2
./SCUT-FBP5500_v2/Images/AF1464.jpg,0.18989978410602215,0.4834728871080476,0.38088282484968805,0.8547288339020475,4
./SCUT-FBP5500_v2/Images/AF1465.jpg,0.7680793983256552,0.5088276291197393,0.3217984904401652,0.1811684515446009,1
./SCUT-FBP5500_v2/Images/AF1466.jpg,0.784900715950246,0.903462313393036,0.510199695959818,0.5533825388615985,2
./SCUT-FBP5500_v2/Images/AF1467.jpg,0.42513625284321555,0.38059780924548675,0.010147070774816469,0.7871804131354354,4
./SCUT-FBP5500_v2/Images/AF1468.jpg,0.2732773340053512,0.31961164219164845,0.6201014623799753,0.4262089789317323,3
./SCUT-FBP5500_v2/Images/AF1469.jpg,0.44921041872089473,0.7111909454709132,0.4881110805685426,0.25447725307135094,2
./SCUT-FBP5500_v2/Images/AF147.jpg,0.4591263552349594,0.23398180887128245,0.334665267185206,0.6406829048420928,4
./SCUT-FBP5500_v2/Images/AF1470.jpg,0.1185184219930851,0.5872305599722101,0.3505889736283386,0.5324150839693604,2
./SCUT-FBP5500_v2/Images/AF1471.jpg,0.2723789287778421,0.5481434604310512,0.22607869490312446,0.47139074446210416,2
./SCUT-FBP5500_v2/Images/AF1472.jpg,0.6891629545005978,0.3624894065785136,0.41819251190596507,0.2664617580896704,1
./SCUT-FBP5500_v2/Images/AF1473.jpg,0.5419678243740655,0.27074602027290745,0.24547671806015958,0.449567023081727,1
./SCUT-FBP5500_v2/Images/AF1474.jpg,0.8192010832836902,0.8182211170804078,0.782660165227003,0.5076144939568968,1
./SCUT-FBP5500_v2/Images/AF1475.jpg,0.6375169845851316,0.19758711735153217,0.3538201251264783,0.37447518936971297,1
./SCUT-FBP5500_v2/Images/AF1476.jpg,0.6639913289933688,0.5584479006144379,0.32726542746501625,0.3986672597689818,1
./SCUT-FBP5500_v2/Images/AF1477.jpg,0.47483396849119547,0.29547846956826274,0.18666177570227827,0.2219094188967967,1
./SCUT-FBP5500_v2/Images/AF1478.jpg,0.6111405660162015,0.5902220118339397,0.6600440996015509,0.4564938856466923,3
./SCUT-FBP5500_v2/Images/AF1479.jpg,0.8931191206414928,0.16080030821178112,0.46005997842259705,0.6657580398686747,1
./SCUT-FBP5500_v2/Images/AF148.jpg,0.20142036573658417,0.5690926143362243,0.4949467331742879,0.32793985449154694,2
./SCUT-FBP5500_v2/Images/AF1480.jpg,0.4241723003518331,0.17455177712886896,0.41171709581806354,0.33237104854089533,1
./SCUT-FBP5500_v2/Images/AF1481.jpg,0.5576308493991742,0.2115307586369732,0.5335055944224577,0.4999489020085463,1
./SCUT-FBP5500_v2/Images/AF1482.jpg,0.4641094635059569,0.12935603102263918,0.34307951356712046,0.3588301865289192,1
./SCUT-FBP5500_v2/Images/AF1483.jpg,0.30703544701297986,0.5896781607747321,0.21196937868158183,0.4036876184245236,2
./SCUT-FBP5500_v2/Images/AF1484.jpg,0.7629759687148465,0.7245775254435969,0.5073195851963045,0.5930903575785827,1
./SCUT-FBP5500_v2/Images/AF1485.jpg,0.6562408824072711,0.4322445667706286,0.35372919046158446,0.48312259779410177,1
./SCUT-FBP5500_v2/Images/AF1486.jpg,0.674804645081354,0.5560578663393252,0.7042727257587036,0.41304897462883655,3
./SCUT-FBP5500_v2/Images/AF1487.jpg,0.5474611610651866,0.5018086304825032,0.46937291870911746,0.5099793709506071,1
./SCUT-FBP5500_v2/Images/AF1488.jpg,0.5145918705339411,0.3196570615540214,0.24067141868970796,0.5937405040819995,4
./SCUT-FBP5500_v2/Images/AF1489.jpg,0.44106909831826147,0.24623620800231452,0.4014378070238562,0.3899826617212508,1
./SCUT-FBP5500_v2/Images/AF149.jpg,0.4017263552282444,0.35743439957525436,0.2678258025450913,0.2718490825177122,1
./SCUT-FBP5500_v2/Images/AF1490.jpg,0.46678824523657453,0.4033483842900873,0.3181365110699715,0.6367056702427102,4
./SCUT-FBP5500_v2/Images/AF1491.jpg,0.6913712451890669,0.4005128852533744,0.2271890485282255,0.25029668129700433,1
./SCUT-FBP5500_v2/Images/AF1492.jpg,0.4171532922847416,0.36641836066259803,0.6895766878388251,0.2253949303132331,3
./SCUT-FBP5500_v2/Images/AF1493.jpg,0.30936415742435486,0.4533092145574739,0.30386770005246966,0.29234372813497983,2
./SCUT-FBP5500_v2/Images/AF1494.jpg,0.4169938453158532,0.1923230091748885,0.3324156489419498,0.30972381500118024,1
./SCUT-FBP5500_v2/Images/AF1495.jpg,0.25244835465087084,0.6334608959796715,0.43086755257041337,0.24059666767511084,2
./SCUT-FBP5500_v2/Images/AF1496.jpg,0.8132936284258891,0.39148684329224415,0.3682035466344745,0.20954816388059633,1
./SCUT-FBP5500_v2/Images/AF1497.jpg,0.20524876693000405,0.5323974450987695,0.5168006728886231,0.2984432411404189,2
./SCUT-FBP5500_v2/Images/AF1498.jpg,0.8633274639057437,0.5418669451797622,0.5090319922506744,0.3153339922838984,1
./SCUT-FBP5500_v2/Images/AF1499.jpg,0.26650847800779964,0.5492181205979358,0.2730308694965269,0.3973932971163865,2
./SCUT-FBP5500_v2/Images/AF15.jpg,0.6788769090455526,0.2554400241923607,0.49076932701231324,0.30003607972332147,1
./SCUT-FBP5500_v2/Images/AF150.jpg,0.07368592087375533,0.5170639727723779,0.6536272181304369,0.5371757027335217,3
./SCUT-FBP5500_v2/Images/AF1500.jpg,0.6871206161680201,0.2791340515618904,0.239178384206797,0.17593858029327494,1
./SCUT-FBP5500_v2/Images/AF1501.jpg,0.5579961363957221,0.489226772064373,0.3292876378935275,0.15067727903307146,1
./SCUT-FBP5500_v2/Images/AF1502.jpg,0.3239434444529367,0.277168258726811,0.5212910842891608,0.5851498295213798,4
./SCUT-FBP5500_v2/Images/AF1503.jpg,0.4916233126404834,0.4401777973744453,0.43380562443571963,0.6275418291354151,4
./SCUT-FBP5500_v2/Images/AF1504.jpg,0.7045638893450904,0.4032398505874517,0.39284544193500226,0.41381231970812676,1
./SCUT-FBP5500_v2/Images/AF1505.jpg,0.08752432478010372,0.6358940436529342,0.32075812210361637,0.49281540653241657,2
./SCUT-FBP5500_v2/Images/AF1506.jpg,0.3372261759522681,0.32113942137525503,0.5393296052810829,0.569703608166101,4
./SCUT-FBP5500_v2/Images/AF1507.jpg,0.3866143047718808,0.34917601708736296,0.32994567643382827,0.40363655822436434,4
./SCUT-FBP5500_v2/Images/AF1508.jpg,0.4266893275029318,0.4056643957238962,0.1393803479041942,0.36905337668291716,1
./SCUT-FBP5500_v2/Images/AF1509.jpg,0.45594566590854146,0.18624789676695364,0.23158644517097146,0.3409645902328302,1
./SCUT-FBP5500_v2/Images/AF151.jpg,0.3008347265707869,0.21278105035541742,0.5582800849433694,0.6239923592367742,4
./SCUT-FBP5500_v2/Images/AF1510.jpg,0.4439291063394436,0.6514591276505067,0.3251305954017697,0.20361154123252953,2
./SCUT-FBP5500_v2/Images/AF1511.jpg,0.5473561962708707,0.5636689287407434,0.2807590855435555,0.38021295279851924,2
./SCUT-FBP5500_v2/Images/AF1512.jpg,0.3677278802042764,0.5986029296005358,0.1587109684292645,0.2771721620018701,2
./SCUT-FBP5500_v2/Images/AF1513.jpg,0.30777807711812555,0.5856149418559267,0.28337367516771156,0.3145649005028461,2
./SCUT-FBP5500_v2/Images/AF1514.jpg,0.4862355703772455,0.21393872914592338,0.3489736810194234,0.5194623888379689,4
./SCUT-FBP5500_v2/Images/AF1515.jpg,0.5014416135250308,0.32761545254623686,0.3514413952425896,0.44174275811376573,1
./SCUT-FBP5500_v2/Images/AF1516.jpg,0.3575751395005313,0.30143255757181464,0.2926373281896563,0.7189099362438013,4
./SCUT-FBP5500_v2/Images/AF1517.jpg,0.7784684509252519,0.40767926029554524,0.596757926711378,0.4162001987985648,1
./SCUT-FBP5500_v2/Images/AF1518.jpg,0.34714484463375833,0.43190758973862253,0.4572104679876648,0.27193467363490825,3
./SCUT-FBP5500_v2/Images/AF1519.jpg,0.48475431019521315,0.38232547896564417,0.18384330377344432,0.5488420347889879,4
./SCUT-FBP5500_v2/Images/AF152.jpg,0.48960196333098466,0.3404800661216065,0.20825625734491388,0.4886353476987333,1
./SCUT-FBP5500_v2/Images/AF1520.jpg,0.4744207275529833,0.16329079815555433,0.3192187311298878,0.31324627769669344,1
./SCUT-FBP5500_v2/Images/AF1521.jpg,0.7477883187130581,0.41911867138272,0.30755744048716893,0.5231330996515284,1
./SCUT-FBP5500_v2/Images/AF1522.jpg,0.6850901384220015,0.3980380346784024,0.378173294877005,0.5211487296650521,1
./SCUT-FBP5500_v2/Images/AF1523.jpg,0.3334514444641195,0.3295859275309388,0.3690145112059861,0.34925315999635476,3
./SCUT-FBP5500_v2/Images/AF1524.jpg,0.5436325271222512,0.20908636883778578,0.36908961158477127,0.47724950662830634,1
./SCUT-FBP5500_v2/Images/AF1525.jpg,0.36575473617264626,0.5320904034150181,0.24446248206004212,0.3238796595687385,2
./SCUT-FBP5500_v2/Images/AF1526.jpg,0.14819331969696872,0.6925759524424423,0.22931851246388887,0.46916661172859314,2
./SCUT-FBP5500_v2/Images/AF1527.jpg,0.5820726021140534,0.6066031208113386,0.3480165529437488,0.3656334587216013,2
./SCUT-FBP5500_v2/Images/AF1528.jpg,0.43766113978997934,0.7311502334371285,0.24516109230750627,0.30899639599948087,2
./SCUT-FBP5500_v2/Images/AF1529.jpg,0.45915216443916584,0.28681409065914043,0.2421077123389953,0.5383401053510843,4
./SCUT-FBP5500_v2/Images/AF153.jpg,0.362559175632619,0.3681062234586138,0.30550587310294397,0.3464436473925942,2
./SCUT-FBP5500_v2/Images/AF1530.jpg,0.4372811635575467,0.3659612924134536,0.7398742524075658,0.2745286224281531,3
./SCUT-FBP5500_v2/Images/AF1531.jpg,0.3483875174038263,0.5166728315214965,0.2503866640552958,0.3594830542038488,2
./SCUT-FBP5500_v2/Images/AF1532.jpg,0.34798880174013175,0.16915767595810025,0.5806511394420245,0.5288386807224528,3
./SCUT-FBP5500_v2/Images/AF1533.jpg,0.5834872825731472,0.3228459874361864,0.22447853609737095,0.3130975617687706,1
./SCUT-FBP5500_v2/Images/AF1534.jpg,0.5241440641863503,0.4983490681380464,0.23900284140231173,0.1873789380916288,1
./SCUT-FBP5500_v2/Images/AF1535.jpg,0.40434081801167465,0.3861585699411166,0.46904002432970887,0.19303901048855368,3
./SCUT-FBP5500_v2/Images/AF1536.jpg,0.8696175279029763,0.8446671735745414,0.6573781772769497,0.37026264255916413,1
./SCUT-FBP5500_v2/Images/AF1537.jpg,0.671557726978604,0.2694044663813473,0.24915602462736683,0.40083396111141345,1
./SCUT-FBP5500_v2/Images/AF1538.jpg,0.4492047683654987,0.6344652611341925,0.22941190123742516,0.26097297442158796,2
./SCUT-FBP5500_v2/Images/AF1539.jpg,0.6940836405138717,0.5936721509901296,0.523629015765462,0.3806272618916204,1
./SCUT-FBP5500_v2/Images/AF154.jpg,0.37239018104505567,0.30046654186443555,0.4031315345517745,0.4800628448396852,4
./SCUT-FBP5500_v2/Images/AF1540.jpg,0.6816937198420838,0.3485839657406331,0.5977029980772404,0.41335071630101233,1
./SCUT-FBP5500_v2/Images/AF1541.jpg,0.425382667565875,0.07794576641374645,0.6165557124633277,0.5208381760129132,3
./SCUT-FBP5500_v2/Images/AF1542.jpg,0.5802636590271723,0.20580748746474523,0.4351750536106018,0.31003081631512236,1
./SCUT-FBP5500_v2/Images/AF1543.jpg,0.3516522058689708,0.7337928216471172,0.10023425357420045,0.49554606571852716,2
./SCUT-FBP5500_v2/Images/AF1544.jpg,0.4748647750027911,0.3673015180754128,0.20964013932582673,0.46057544838205466,1
./SCUT-FBP5500_v2/Images/AF1545.jpg,0.7137255764848829,0.6825540497093405,0.4220597530641093,0.22257368022799748,1
./SCUT-FBP5500_v2/Images/AF1546.jpg,0.8193863816156373,0.4934550889379037,0.5398880605713204,0.22526573202907607,1
./SCUT-FBP5500_v2/Images/AF1547.jpg,0.31410614077803584,0.7530632423398992,0.3047857634800049,0.19928448770287915,2
./SCUT-FBP5500_v2/Images/AF1548.jpg,0.4461470412830068,0.3551785390105553,0.44744204090140893,0.2732519414028198,3
./SCUT-FBP5500_v2/Images/AF1549.jpg,0.2237726618279158,0.545253262207776,0.3105032480314177,0.4229119470014993,2
./SCUT-FBP5500_v2/Images/AF155.jpg,0.8814736854868532,0.4910082407748525,0.472884743403932,0.5745735856079944,1
./SCUT-FBP5500_v2/Images/AF1550.jpg,0.3893705479020796,0.5382832660385362,0.351352756915996,0.17915885399980325,2
./SCUT-FBP5500_v2/Images/AF1551.jpg,0.6596818405445136,0.42993838416365315,0.4368724149949669,0.26720591830913465,1
./SCUT-FBP5500_v2/Images/AF1552.jpg,0.5397729802653066,0.2190270334541584,0.2615283827697303,0.3769111731937132,1
./SCUT-FBP5500_v2/Images/AF1553.jpg,0.5415472879150564,0.2185114284246404,0.5288823054837125,0.2162417738003059,1
./SCUT-FBP5500_v2/Images/AF1554.jpg,0.5942220790977711,0.3179764483625777,0.28584696129570747,0.3520162093074319,1
./SCUT-FBP5500_v2/Images/AF1555.jpg,0.3740751997368542,0.41013076641020735,0.2531506898786735,0.3997855763233134,2
./SCUT-FBP5500_v2/Images/AF1556.jpg,0.5905531053046015,0.28688453211067855,0.2540471528667854,0.5320116466399986,1
./SCUT-FBP5500_v2/Images/AF1557.jpg,0.43631876172652306,0.32019577336112526,0.484911688510393,0.3747237090581039,3
./SCUT-FBP5500_v2/Images/AF1558.jpg,0.2573279435545549,0.6220386146133715,0.2587935013353835,0.1916257980276817,2
./SCUT-FBP5500_v2/Images/AF1559.jpg,0.10347336087992604,0.5879328243356138,0.3236644595535411,0.4808281008725393,2
./SCUT-FBP5500_v2/Images/AF156.jpg,0.37238826743191134,0.2635517156485316,0.3738945548192117,0.3374318006257596,3
./SCUT-FBP5500_v2/Images/AF1560.jpg,0.362315912018285,0.7283560453543633,0.1862608005892494,0.32450296608264606,2
./SCUT-FBP5500_v2/Images/AF1561.jpg,0.5078823310044135,0.029209785827931652,0.4249170298217959,0.4392689124550074,1
./SCUT-FBP5500_v2/Images/AF1562.jpg,0.15973608199165065,0.5615710276098798,0.43855606016060494,0.5220818284271566,2
./SCUT-FBP5500_v2/Images/AF1563.jpg,0.4348447508989941,0.5706253754708589,0.2658946472968716,0.6823737161390067,4
./SCUT-FBP5500_v2/Images/AF1564.jpg,0.750674875868785,0.33914752586504276,0.2819984039417037,0.5194693138307741,1
./SCUT-FBP5500_v2/Images/AF1565.jpg,0.29780261433869515,0.2982350049175173,0.5576325387239492,0.2950809746678194,3
./SCUT-FBP5500_v2/Images/AF1566.jpg,0.21745472076082956,0.5087199247070243,0.591438929088704,0.28734786138467877,3
./SCUT-FBP5500_v2/Images/AF1567.jpg,0.6211047365126383,0.3476524503659468,0.6896751105643808,0.28188080750396477,3
./SCUT-FBP5500_v2/Images/AF1568.jpg,0.586013979538843,0.6995271804210382,0.33637559783402804,0.7747980619795202,4
./SCUT-FBP5500_v2/Images/AF1569.jpg,0.5529331874645651,0.5297425428356692,0.7153556904974763,0.23865379518491822,3
./SCUT-FBP5500_v2/Images/AF157.jpg,0.7752703811728762,0.17617826194166342,0.46428801447814483,0.7014919813631665,1
./SCUT-FBP5500_v2/Images/AF1570.jpg,0.42755823977818913,0.40153872719853934,0.6610101132041049,0.6228766787702511,3
./SCUT-FBP5500_v2/Images/AF1571.jpg,0.5628588318398167,0.49793224591088003,0.25165961275194987,0.5322562925000027,1
./SCUT-FBP5500_v2/Images/AF1572.jpg,0.2006118899261825,0.6081065658833024,0.19674878710493351,0.5498093872460112,2
./SCUT-FBP5500_v2/Images/AF1573.jpg,0.3014600231048232,0.5329047717957194,0.23116594116413888,0.5771633584870448,4
./SCUT-FBP5500_v2/Images/AF1574.jpg,0.7162200987098375,0.5707171494012152,0.5838254823154146,0.30121265369089417,1
./SCUT-FBP5500_v2/Images/AF1575.jpg,0.6519300950882142,0.29313324475085656,0.501499184049097,0.22769240039769897,1
./SCUT-FBP5500_v2/Images/AF1576.jpg,0.5208370976040931,0.35544449553092156,0.7166360743964559,0.3284700162613496,3
./SCUT-FBP5500_v2/Images/AF1577.jpg,0.289965469989309,0.6931081368568495,0.28620533103843715,0.3907882049585487,2
./SCUT-FBP5500_v2/Images/AF1578.jpg,0.3841782770261593,0.10121708731867014,0.5951459867529654,0.5241502912703878,3
./SCUT-FBP5500_v2/Images/AF1579.jpg,0.9227146554715469,0.694631643128447,0.5890087089167354,0.6222241777241793,1
./SCUT-FBP5500_v2/Images/AF158.jpg,0.3612539771004847,0.393478481513472,0.349556886381715,0.36436371805451373,2
./SCUT-FBP5500_v2/Images/AF1580.jpg,0.554808745683792,0.2778963360496076,0.4090745040388866,0.3252810205174241,1
./SCUT-FBP5500_v2/Images/AF1581.jpg,0.7072108070245988,0.5628094182584715,0.3989751717126432,0.2626178666778721,1
./SCUT-FBP5500_v2/Images/AF1582.jpg,0.1127374811402026,0.6459411080528299,0.2506155778227351,0.4780126718860504,2
./SCUT-FBP5500_v2/Images/AF1583.jpg,0.7840069357252598,0.7527692508232016,0.4025967450687289,0.4799200050269957,1
./SCUT-FBP5500_v2/Images/AF1584.jpg,0.9316635889473198,0.6899376199494753,0.7377125450548535,0.43223057130248993,1
./SCUT-FBP5500_v2/Images/AF1585.jpg,0.3894983454250622,0.37938887319973613,0.33963288880521075,0.18491776119866288,1
./SCUT-FBP5500_v2/Images/AF1586.jpg,0.653059372694055,0.1930781182074663,0.29727347438888185,0.35876963230746306,1
./SCUT-FBP5500_v2/Images/AF1587.jpg,0.5827171826521556,0.29738344817248336,0.33277256268687366,0.20853439428295661,1
./SCUT-FBP5500_v2/Images/AF1588.jpg,0.6379207044618247,0.22618265698709591,0.26616757735822616,0.34983217269674327,1
./SCUT-FBP5500_v2/Images/AF1589.jpg,0.6203383302737159,0.09751805577738876,0.3263018084308346,0.5785886247044645,1
./SCUT-FBP5500_v2/Images/AF159.jpg,0.20637511576025935,0.6086698200085388,0.3496940453709256,0.3694512296164227,2
./SCUT-FBP5500_v2/Images/AF1590.jpg,0.39291596119851513,0.3539289886293624,0.2683128326087755,0.3319627400870785,1
./SCUT-FBP5500_v2/Images/AF1591.jpg,0.40894552590867456,0.5696661925056002,0.29297351893758267,0.6035829499558618,4
./SCUT-FBP5500_v2/Images/AF1592.jpg,0.16238772824345513,0.457025157031965,0.3902867837767274,0.42828794293997385,2
./SCUT-FBP5500_v2/Images/AF1593.jpg,0.1596836883494443,0.4328935326406064,0.3972328178787678,0.5702864038577912,4
./SCUT-FBP5500_v2/Images/AF1594.jpg,0.8941402978449794,0.5289030873189534,0.6102832162191834,0.3677288652224701,1
./SCUT-FBP5500_v2/Images/AF1595.jpg,0.731098678582307,0.18650396400651734,0.33576786572635386,0.3141913995286217,1
./SCUT-FBP5500_v2/Images/AF1596.jpg,0.4991129129890534,0.31813931047439475,0.4096849191436444,0.2926856965380722,1
./SCUT-FBP5500_v2/Images/AF1597.jpg,0.5336948615129211,0.20520099330519614,0.40461562996566397,0.5845689046540337,4
./SCUT-FBP5500_v2/Images/AF1598.jpg,0.0716864869444301,0.5071258491309841,0.5651927968854504,0.6521377008902237,4
./SCUT-FBP5500_v2/Images/AF1599.jpg,0.5053115600468319,0.2325674927131215,0.4905102642733435,0.2492165652250636,1
./SCUT-FBP5500_v2/Images/AF16.jpg,0.749410546140392,0.38754056944190457,0.37096249330352593,0.38531411969073853,1
./SCUT-FBP5500_v2/Images/AF160.jpg,0.4736116563190782,0.22160606185440881,0.6637217852703329,0.4829210386766925,3
./SCUT-FBP5500_v2/Images/AF1600.jpg,0.26213942020237674,0.5989246028664931,0.4469985381671187,0.3298990835253622,2
./SCUT-FBP5500_v2/Images/AF1601.jpg,0.7499916491994274,0.3550071799632238,0.39572348030801885,0.5612041492230005,1
./SCUT-FBP5500_v2/Images/AF1602.jpg,0.6197889329937264,0.35695321101877864,0.10086006870835988,0.35736070444147167,1
./SCUT-FBP5500_v2/Images/AF1603.jpg,0.6372281303483524,0.439280677678247,0.3216680793412073,0.43974164890282585,1
./SCUT-FBP5500_v2/Images/AF1604.jpg,0.6798590323057446,0.47500806335841156,0.6860111072630753,0.18909659998712375,3
./SCUT-FBP5500_v2/Images/AF1605.jpg,0.4209364993985589,0.2194449558189059,0.42480922174275026,0.509243000510654,4
./SCUT-FBP5500_v2/Images/AF1606.jpg,0.37543570097396556,0.08946111085539325,0.7146901101340616,0.4368641627173293,3
./SCUT-FBP5500_v2/Images/AF1607.jpg,0.36189709061368525,0.3371507547949611,0.37562943568406437,0.30567920142956995,3
./SCUT-FBP5500_v2/Images/AF1608.jpg,0.5276661675095934,0.12593990093760743,0.2129494388815195,0.42593458648114413,1
./SCUT-FBP5500_v2/Images/AF1609.jpg,0.07410839480698232,0.5714030524248778,0.49548817722694694,0.6386783753023563,4
./SCUT-FBP5500_v2/Images/AF161.jpg,0.7353505024884627,0.312688636876877,0.4016876679554889,0.6009046196421112,1
./SCUT-FBP5500_v2/Images/AF1610.jpg,0.168691812350504,0.8118205308820629,0.1463620823398401,0.32381018429366215,2
./SCUT-FBP5500_v2/Images/AF1611.jpg,0.7475702651960989,0.8442665561806622,0.6245426139239876,0.5479319211853383,2
./SCUT-FBP5500_v2/Images/AF1612.jpg,0.3717191503029995,0.22766248396614808,0.37701599353291904,0.4373404812178435,4
./SCUT-FBP5500_v2/Images/AF1613.jpg,0.2839748870554681,0.5864048237311218,0.3616455446490945,0.24181483514851657,2
./SCUT-FBP5500_v2/Images/AF1614.jpg,0.3607411890450335,0.7130577980978555,0.20414296454300035,0.3225592122451459,2
./SCUT-FBP5500_v2/Images/AF1615.jpg,0.5368576675935641,0.2171397529408118,0.44314747872349053,0.23562992669409905,1
